"Yr","Player","PlayerID","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
2011,"Luis Scola","scolalu01","PF",30,"HOU",74,2412,18.4,0.538,0.003,0.257,6.9,21.6,14.2,13.7,1,1.3,10.5,25.7,3.3,2.2,5.5,0.11,0.4,-0.8,-0.4,1
2011,"Thabo Sefolosha","sefolth01","SG",26,"OKC",79,2049,10.4,0.545,0.306,0.237,3.8,15.5,9.9,7.9,2.5,1.4,13,9.4,1.6,2.5,4.1,0.097,-1.3,1.9,0.6,1.3
2011,"Kevin Séraphin","serapke01","PF",21,"WAS",58,635,8.4,0.479,0,0.211,13.9,13.4,13.7,2.4,1.4,3.4,20.7,14.1,-0.2,0.5,0.2,0.017,-5.8,-1,-6.9,-0.8
2011,"Ramon Sessions","sessira01","PG",24,"CLE",81,2133,19,0.559,0.019,0.545,2.4,11.6,6.9,35,1.5,0.3,15.6,24.2,3.8,0.6,4.4,0.099,1.8,-1.4,0.3,1.3
2011,"Mustafa Shakur","shakumu01","PG",26,"WAS",22,159,6.8,0.389,0.169,0.254,4.8,11.2,7.9,24.9,1.6,1.4,21.5,23.2,-0.5,0.1,-0.4,-0.112,-4.7,-1.9,-6.6,-0.2
2011,"Garret Siler","silerga01","C",24,"PHO",21,101,13.5,0.553,0,0.71,18.3,13.7,16,4.7,0.5,2.9,19.7,22.6,0.1,0.1,0.1,0.054,-3.5,-2.3,-5.8,-0.1
2011,"Bobby Simmons","simmobo01","SF",30,"SAS",2,16,-5.5,0,1,0,0,0,0,15.7,0,0,0,8.6,0,0,0,-0.138,-8.9,-2.9,-11.8,0
2011,"Brian Skinner","skinnbr01","C",34,"MIL",2,6,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0.023,-3.8,-0.6,-4.3,0
2011,"Craig Smith","smithcr01","PF",27,"LAC",48,586,15.4,0.592,0.027,0.362,8.7,14.7,11.7,9.1,1.4,0.9,13.2,19.1,1,0.4,1.5,0.12,-0.8,-0.3,-1.1,0.1
2011,"Ish Smith","smithis01","PG",22,"TOT",43,442,7.6,0.406,0.087,0.183,1.8,10.3,6.1,25.5,2.1,0.3,21.5,15.9,-0.5,0.4,-0.1,-0.016,-4.5,-0.5,-5,-0.3
2011,"J.R. Smith","smithjr01","SF",25,"DEN",79,1968,16.4,0.55,0.406,0.282,2.7,15.8,9.4,14.2,2.3,0.6,10.2,22.2,2.6,2.3,5,0.121,1.1,0.6,1.7,1.9
2011,"Jason Smith","smithja02","C",24,"NOH",77,1102,10.8,0.49,0.007,0.228,9.8,16.9,13.3,5.3,1.3,2.4,13.6,16.9,0.2,1.4,1.6,0.07,-3.6,0.1,-3.5,-0.4
2011,"Joe Smith","smithjo02","PF",35,"TOT",16,69,-0.1,0.237,0,0.125,5.1,28.9,17.3,8,0,4.4,22.9,14.5,-0.3,0.1,-0.1,-0.099,-10.1,0.8,-9.2,-0.1
2011,"Josh Smith","smithjo03","PF",25,"ATL",77,2645,19.2,0.54,0.148,0.304,6.2,23.7,15,17.1,2,3.5,14.3,24.7,1.9,4.5,6.4,0.116,1,1.7,2.8,3.2
2011,"Darius Songaila","songada01","C",32,"PHI",10,71,1.2,0.477,0,0.267,3.2,13,8.1,4.1,0,0,19.3,13.5,-0.1,0.1,0,-0.019,-8.9,-1.4,-10.3,-0.1
2011,"Marreese Speights","speigma01","C",23,"PHI",64,734,15.3,0.532,0.014,0.251,10.1,22.9,16.5,7,0.6,2,11,22.8,0.7,1,1.7,0.11,-2.2,-0.8,-3,-0.2
2011,"Tiago Splitter","splitti01","C",26,"SAS",60,738,16,0.55,0.005,0.733,11.6,19.8,15.8,5.3,2,1.6,11.2,17.7,1.1,1.1,2.3,0.149,-1.3,0.5,-0.8,0.2
2011,"Jerry Stackhouse","stackje01","SG",36,"MIA",7,50,6,0.398,0.333,0.583,2.5,13.4,8.3,8.5,0,3.1,11.7,16,-0.1,0.1,0,0.005,-4.5,-1.7,-6.2,-0.1
2011,"Lance Stephenson","stephla01","SG",20,"IND",12,115,5.5,0.41,0.128,0.359,1,16.3,8.7,28.3,1.8,0,26.2,23.5,-0.4,0.1,-0.2,-0.093,-6.5,-0.6,-7.2,-0.2
2011,"DeShawn Stevenson","stevede01","SG",29,"DAL",72,1158,9.8,0.549,0.755,0.13,2.1,8.4,5.4,10,1,0.3,11.2,15.9,0.8,1,1.8,0.074,-0.1,-0.3,-0.4,0.5
2011,"Peja Stojakovic","stojape01","SF",33,"TOT",33,617,15.2,0.588,0.599,0.11,2.8,11.3,7.1,7.7,1.1,0.2,6.7,19.4,1.1,0.6,1.6,0.126,2.5,-0.4,2.1,0.6
2011,"Amar'e Stoudemire","stoudam01","C",28,"NYK",78,2870,22.7,0.565,0.016,0.403,7.8,17.6,12.7,13.2,1.2,3.8,12.5,30.9,5.4,2.6,8,0.134,2,-0.6,1.4,2.4
2011,"Rodney Stuckey","stuckro01","PG",24,"DET",70,2183,18.4,0.544,0.109,0.461,3.7,8.6,6,27.5,1.9,0.4,13.5,24.5,4.4,0.6,5,0.111,1.5,-1.4,0.2,1.2
2011,"DaJuan Summers","summeda01","SF",23,"DET",22,199,4.4,0.476,0.304,0.29,1.2,6.4,3.7,1.6,0.8,0.4,14.3,21.3,-0.3,0,-0.3,-0.083,-5.7,-3.8,-9.5,-0.4
2011,"Pape Sy","sypa01","SF",22,"ATL",3,21,9.2,0.478,0.167,0.5,11.6,5.7,8.6,14.5,2.6,0,29.1,23.3,0,0,0,-0.047,-3.5,-2.5,-6,0
2011,"Jermaine Taylor","tayloje02","SG",24,"TOT",34,483,12.2,0.535,0.23,0.143,6,8.7,7.3,11.1,1.5,0.7,18.1,22.9,-0.1,0.3,0.1,0.014,-1.4,-2.2,-3.6,-0.2
2011,"Jeff Teague","teaguje01","PG",22,"ATL",70,963,14.6,0.521,0.158,0.319,1.4,11.3,6.4,23.3,2.5,2,15.6,20.3,0.4,1.2,1.7,0.083,-0.8,1.3,0.5,0.6
2011,"Sebastian Telfair","telfase01","PG",25,"MIN",37,711,10.5,0.497,0.324,0.249,2.6,5.9,4.2,24.2,1.7,0.3,19.3,19.9,0,0.2,0.1,0.008,-1.9,-1.6,-3.5,-0.3
2011,"Garrett Temple","templga01","PG-SG",24,"TOT",24,230,4.7,0.378,0.544,0.25,0.5,11.6,6,21.9,2.6,2.1,23.4,20.1,-0.7,0.3,-0.4,-0.085,-6.2,-0.2,-6.4,-0.3
2011,"Jason Terry","terryja01","SG",33,"DAL",82,2564,15.9,0.545,0.322,0.196,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,2.8,2.5,5.3,0.1,1,-0.1,0.9,1.9
2011,"Hasheem Thabeet","thabeha01","C",23,"TOT",47,373,4.7,0.478,0,0.875,7.6,16.5,12,1.4,1.3,3.5,23.5,8.7,-0.2,0.5,0.3,0.043,-6.5,0.9,-5.7,-0.3
2011,"Etan Thomas","thomaet01","C",32,"ATL",13,82,15.1,0.58,0,0.714,8.9,24.8,16.9,3.9,0.7,3.7,15.3,18.9,0.1,0.1,0.2,0.13,-1.9,0.3,-1.7,0
2011,"Kurt Thomas","thomaku01","PF",38,"CHI",52,1178,10,0.527,0.005,0.172,7.7,21.9,15,7.4,1.4,2.7,17.3,9.4,0.7,2.6,3.2,0.131,-3.4,2.8,-0.6,0.4
2011,"Tyrus Thomas","thomaty01","C",24,"CHA",41,861,18.2,0.536,0.009,0.411,9.1,22.5,15.8,6.2,1.9,6.2,14.3,24.9,0.4,1.5,1.8,0.103,-1.8,1.2,-0.6,0.3
2011,"Jason Thompson","thompja02","PF",24,"SAC",75,1748,13.6,0.533,0.006,0.375,9.1,20.7,14.8,7.9,0.8,1.8,13.7,17.9,1.4,1.5,2.9,0.079,-1.7,-0.5,-2.2,-0.1
2011,"Al Thornton","thornal01","SF-PF",27,"TOT",71,1383,11.7,0.531,0.06,0.329,4.5,13.4,8.8,7.2,1.3,0.7,11.5,17.8,1,0.6,1.6,0.054,-2.4,-1,-3.3,-0.4
2011,"Marcus Thornton","thornma01","SG",23,"TOT",73,1775,16.5,0.525,0.297,0.228,4,13.3,8.6,13.2,1.9,0.4,9.5,24.9,1.9,1.6,3.5,0.095,1.4,-0.4,1,1.3
2011,"Anthony Tolliver","tollian01","SF",25,"MIN",65,1362,13.3,0.585,0.367,0.419,7.3,17,12,8.9,1,1.6,11.7,13.1,2.6,0.7,3.3,0.115,0.1,0,0,0.7
2011,"Ronny Turiaf","turiaro01","C",28,"NYK",64,1141,13.6,0.648,0,0.601,6.4,14.4,10.4,11.5,1.5,4.7,16.6,9.6,2.1,1.1,3.2,0.134,-0.8,2.2,1.4,1
2011,"Hedo Türkoglu","turkohe01","SF-PF",31,"TOT",81,2540,13.4,0.555,0.429,0.216,2.1,14,8.2,21.5,1.5,1,14.3,16.7,3.4,3.4,6.8,0.129,0.3,1.4,1.7,2.3
2011,"Evan Turner","turneev01","SG",22,"PHI",78,1797,10.8,0.484,0.083,0.236,2.7,16.9,9.8,13.4,1.4,0.6,12,17,0,2.2,2.3,0.06,-2.6,0.4,-2.2,-0.1
2011,"Ekpe Udoh","udohek01","C",23,"GSW",58,1030,9.7,0.472,0,0.288,8.6,11.4,10,5.4,1.1,6.4,16.1,12.8,0,0.7,0.7,0.032,-4.4,0.6,-3.8,-0.5
2011,"Ime Udoka","udokaim01","SF",33,"SAS",20,130,5.3,0.285,0.381,0.381,4.6,12.2,8.5,13.2,3.2,0.5,16.9,10.4,-0.2,0.2,0,0.008,-5.9,2.8,-3.1,0
2011,"Beno Udrih","udrihbe01","PG",28,"SAC",79,2734,15.7,0.587,0.221,0.277,1.7,9.6,5.5,22.1,1.7,0.2,13.2,16.9,5.6,1.6,7.2,0.126,0.5,0,0.5,1.7
2011,"Ben Uzoh","uzohbe01","PG",22,"NJN",42,438,14.7,0.468,0.056,0.389,7.9,8.6,8.2,26.7,1.6,1.4,12.9,20.5,0.2,0.2,0.5,0.054,0.4,-1,-0.6,0.2
2011,"Anderson Varejão","varejan01","C",28,"CLE",31,994,15.2,0.56,0.009,0.375,11,24.1,17.4,7.4,1.4,2.9,13.7,13.3,1.3,0.9,2.2,0.105,-0.9,0.1,-0.8,0.3
2011,"Greivis Vásquez","vasqugr01","PG",24,"MEM",70,860,9.4,0.493,0.369,0.189,1.7,8.6,5.1,25.3,1.3,0.4,21.7,16.9,-0.1,0.7,0.5,0.03,-2.4,-0.9,-3.3,-0.3
2011,"Charlie Villanueva","villach01","PF",26,"DET",76,1666,15.9,0.553,0.456,0.164,3.5,18.8,10.8,5,1.4,2,8,23.1,2.1,1,3.1,0.091,1,-1.4,-0.4,0.7
2011,"Sasha Vujacic","vujacsa01","SG",26,"TOT",67,1648,12.3,0.515,0.44,0.161,2.1,11.5,6.7,13.7,1.7,0.2,9.4,19.8,1.1,1,2.1,0.061,-1,-0.5,-1.5,0.2
2011,"Dwyane Wade","wadedw01","SG",29,"MIA",76,2823,25.6,0.581,0.149,0.471,5.5,14.4,10.2,23.5,2.1,2.4,12.4,31.6,8.1,4.7,12.8,0.218,5.5,1.1,6.6,6.1
2011,"Von Wafer","wafervo01","SG",25,"BOS",58,553,10.6,0.524,0.421,0.239,1.7,8.8,5.5,9.8,1.7,0.7,10.2,17,0.2,0.9,1.1,0.092,-2.3,0.9,-1.4,0.1
2011,"Henry Walker","walkebi01","SG",23,"NYK",61,784,11.3,0.583,0.648,0.186,2.3,15.6,8.9,6.6,1.3,0.6,12.7,16.6,0.7,0.4,1.1,0.069,-0.6,-1.2,-1.8,0
2011,"John Wall","walljo01","PG",20,"WAS",69,2606,15.8,0.494,0.118,0.404,1.5,12.8,6.9,36,2.4,1,18.6,23.8,0.3,1.9,2.2,0.041,0,-0.8,-0.8,0.8
2011,"Ben Wallace*","wallabe01","C",36,"DET",54,1238,12.3,0.442,0.013,0.383,12.2,22.9,17.3,8.1,2.3,3.5,20.2,8.2,0.5,1.4,1.9,0.072,-1.3,1.3,0,0.6
2011,"Gerald Wallace","wallage01","SF-PF",28,"TOT",71,2693,16.2,0.548,0.219,0.439,4.9,21,12.8,10.9,2.1,1.9,13,20.3,2.6,3.6,6.2,0.111,0.4,1.1,1.5,2.4
2011,"Luke Walton","waltolu01","SF",30,"LAL",54,484,5.1,0.378,0.293,0.086,2.2,13.1,7.8,18,1,0.6,20.5,14.3,-0.7,0.5,-0.2,-0.016,-4.8,-0.2,-5,-0.4
2011,"Willie Warren","warrewi01","PG",21,"LAC",19,134,10.8,0.48,0.429,0.229,0.9,9.5,5.2,30.4,2.3,0,17.2,15.5,0.1,0.1,0.2,0.065,-2.4,-0.3,-2.7,0
2011,"Hakim Warrick","warriha01","PF",28,"PHO",80,1416,16.5,0.581,0.025,0.659,7.2,17,12.1,7.6,1.1,0.5,12.1,20.9,2.6,0.8,3.4,0.116,0.1,-1,-1,0.3
2011,"C.J. Watson","watsocj01","PG",26,"CHI",82,1091,12.8,0.466,0.284,0.236,1.8,8.1,5,26.9,2.7,0.8,14.4,21.4,0.2,2,2.1,0.093,-1.4,1.1,-0.3,0.5
2011,"Earl Watson","watsoea01","PG",31,"UTA",80,1567,10.2,0.5,0.349,0.267,4,10.1,7,25.7,2.1,0.9,25.3,13.4,0.2,0.8,1,0.03,-1.9,-0.3,-2.1,-0.1
2011,"Kyle Weaver","weaveky01","SG",24,"UTA",5,69,11.3,0.491,0.28,0.32,3.5,14.1,8.7,15.8,1.5,2.4,19.7,23.6,-0.1,0,0,-0.018,-1.5,-1.2,-2.7,0
2011,"Martell Webster","webstma02","SF",24,"MIN",46,1094,12.4,0.575,0.388,0.359,3.6,11.6,7.5,7.5,1.3,0.6,12.8,17.6,1.4,0.3,1.8,0.077,-0.4,-0.9,-1.3,0.2
2011,"Sonny Weems","weemsso01","SF",24,"TOR",59,1413,10.2,0.492,0.119,0.183,3.2,9.8,6.4,11.6,1.2,0.1,13.4,20.3,-0.4,0,-0.4,-0.013,-2.5,-2.2,-4.6,-0.9
2011,"David West","westda01","PF",30,"NOH",70,2451,20.4,0.558,0.009,0.314,7.6,18.7,13.1,12.7,1.5,2.1,10.7,25.8,4.4,3.4,7.8,0.152,2.2,0.6,2.8,3
2011,"Delonte West","westde01","PG",27,"BOS",24,453,12.3,0.533,0.275,0.125,1.7,8,5,22,2.3,1.7,19.2,16.6,0.1,0.8,0.9,0.093,-0.5,2.3,1.8,0.4
2011,"Mario West","westma02","SG",26,"NJN",6,116,9.1,0.474,0.19,0.238,2,9.4,5.6,13.2,3.2,0,7.9,10.1,0.1,0.1,0.2,0.069,-5.5,1.3,-4.2,-0.1
2011,"Russell Westbrook","westbru01","PG",22,"OKC",82,2847,23.6,0.538,0.074,0.454,5.2,10.3,7.8,42.7,2.8,0.8,15.9,31.6,6.3,3.1,9.4,0.159,4.3,-0.1,4.2,4.4
2011,"D.J. White","whitedj01","C-PF",24,"TOT",47,685,15.3,0.542,0.009,0.292,7.6,20,13.8,4.9,0.9,2.3,5.4,17.7,1.1,0.7,1.8,0.128,-0.6,-0.5,-1.1,0.2
2011,"Hassan Whiteside","whiteha01","C",21,"SAC",1,2,-17.9,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0.007,-27.9,0,-27.9,0
2011,"Chris Wilcox","wilcoch01","PF",28,"DET",57,995,18,0.587,0.003,0.276,11.2,22.7,16.7,7.4,1.6,1.4,10.6,18.9,2,0.8,2.8,0.133,-0.3,-1.1,-1.4,0.2
2011,"Damien Wilkins","wilkida02","SF",31,"ATL",52,676,11.4,0.557,0.073,0.409,4.1,11.9,8,9.3,2.1,1,11.5,12.8,0.7,0.8,1.5,0.104,-2.4,1.4,-1,0.2
2011,"Deron Williams","willide01","PG",26,"TOT",65,2465,21.1,0.566,0.325,0.423,1.9,10.9,6.3,45.9,1.7,0.5,16.6,25.8,6.2,1.1,7.3,0.142,4.3,-1.3,3,3.1
2011,"Jason Williams","willija02","PG",35,"TOT",27,295,8.4,0.403,0.567,0,1.2,10.6,6,25.1,2,0.3,21.2,13.2,-0.2,0.4,0.2,0.031,-2.3,0.7,-1.6,0
2011,"Jawad Williams","willija04","SF",27,"CLE",26,391,4.8,0.396,0.357,0.095,2,12.4,7.1,9,1.2,0.6,10.9,17.1,-0.6,0.1,-0.5,-0.067,-5.5,-1.4,-6.8,-0.5
2011,"Lou Williams","willilo02","SG",24,"PHI",75,1747,18.9,0.54,0.318,0.448,2.1,7.7,4.9,24.1,1.4,0.7,9.7,27.8,3.5,1.6,5.1,0.141,3,-0.7,2.3,1.9
2011,"Marvin Williams","willima02","SF",24,"ATL",65,1865,13.5,0.551,0.205,0.324,4.4,15.7,10.1,7.6,1,0.9,9.2,17.2,2.3,1.7,4,0.102,-0.3,-0.5,-0.8,0.6
2011,"Mo Williams","willima01","PG",28,"TOT",58,1788,13.9,0.503,0.334,0.242,1.3,8.7,5,36.9,1.5,0.4,17.5,24.7,0.4,0.6,1,0.026,-0.1,-2.2,-2.4,-0.2
2011,"Reggie Williams","willire02","SF",24,"GSW",80,1626,14.9,0.585,0.421,0.234,3.1,12.2,7.5,11.4,0.9,0.1,8.3,18.7,3.4,0.3,3.7,0.109,1.6,-1.8,-0.2,0.7
2011,"Shawne Williams","willish03","PF",24,"NYK",64,1323,12.2,0.558,0.551,0.127,5.1,15.6,10.3,5.3,1.5,2.8,10.2,15.2,1.4,1.1,2.5,0.089,-0.5,-0.2,-0.7,0.4
2011,"Shelden Williams","willish02","PF",27,"TOT",59,911,12.3,0.522,0,0.341,12,22.3,17.3,5.1,1.3,2.1,14.5,14.5,0.9,1.1,1.9,0.102,-2.3,-0.4,-2.7,-0.2
2011,"Terrence Williams","willite01","SG",23,"TOT",21,290,6.9,0.427,0.191,0.183,1.6,19.3,10.3,22,1.6,0,21,24.7,-0.8,0.2,-0.6,-0.096,-5.3,-0.8,-6,-0.3
2011,"Metta World Peace","artesro01","SF",31,"LAL",82,2410,11.2,0.485,0.354,0.207,4.9,7.6,6.3,10.7,2.7,1.1,11.1,15.3,1.2,3.2,4.4,0.088,-1.4,1.5,0.2,1.3
2011,"Antoine Wright","wrighan01","SG",26,"SAC",7,31,-4.8,0.125,0.5,0,7.2,3.8,5.5,0,1.6,0,11.1,12.6,-0.1,0,-0.1,-0.179,-11.2,-3.2,-14.3,-0.1
2011,"Brandan Wright","wrighbr03","PF",23,"TOT",37,379,15.9,0.54,0,0.265,9.2,18.2,13.6,5.1,1.5,3.4,9.7,17.2,0.4,0.4,0.8,0.099,-0.8,-0.6,-1.4,0.1
2011,"Dorell Wright","wrighdo01","SF",25,"GSW",82,3147,15,0.539,0.45,0.199,3.1,12.6,7.8,11.6,2,1.5,9.6,19.3,3.9,1.8,5.8,0.088,1.3,-0.5,0.8,2.2
2011,"Julian Wright","wrighju01","SF",23,"TOR",52,766,12.1,0.525,0.063,0.269,7.1,11.3,9.1,11,2.6,2,19.4,13,0.2,0.4,0.6,0.038,-0.7,0.7,0,0.4
2011,"Nick Young","youngni01","SG",25,"WAS",64,2034,14.5,0.538,0.29,0.244,1.4,8.6,4.9,6.6,1.1,0.6,8,24.4,2.3,0.4,2.8,0.065,0.6,-1.8,-1.3,0.4
2011,"Sam Young","youngsa01","SF",25,"MEM",78,1577,12.5,0.525,0.101,0.235,3,11.2,7.1,6.9,2.3,1.2,10.1,17.3,1.1,1.8,2.9,0.088,-1.6,0.7,-0.9,0.5
2011,"Thaddeus Young","youngth01","PF",22,"PHI",82,2135,18.4,0.566,0.026,0.205,8.3,15.2,11.7,6.7,2.2,0.9,9.7,22.1,3.2,3,6.2,0.139,0.8,0.3,1,1.6
2010,"Arron Afflalo","afflaar01","SG",24,"DEN",82,2221,10.9,0.576,0.426,0.168,3.1,9.9,6.5,9.3,1,1,10.5,14,2.8,1.4,4.3,0.092,-0.2,-0.2,-0.4,0.9
2010,"Alexis Ajinça","ajincal01","C",21,"CHA",6,30,6.3,0.479,0,0.1,4.1,11.8,8,0,1.8,2.7,16.1,19.3,-0.1,0,0,-0.013,-6.3,1,-5.3,0
2010,"LaMarcus Aldridge","aldrila01","PF",24,"POR",78,2922,18.2,0.535,0.014,0.26,8.1,18.6,13.3,9.9,1.3,1.3,7.4,22.9,5.5,3.3,8.8,0.145,1.4,-0.2,1.2,2.3
2010,"Joe Alexander","alexajo01","SF",23,"CHI",8,29,2.8,0.273,0.167,0.5,7.8,11.3,9.6,9.3,1.8,2.6,0,11.3,0,0,0,0.03,-9.1,0.9,-8.3,0
2010,"Malik Allen","allenma01","PF",31,"DEN",51,456,5.9,0.431,0.052,0.112,9.2,11.5,10.4,5.1,1.2,0.8,15.3,14,-0.3,0.3,0.1,0.009,-4.7,-1,-5.7,-0.4
2010,"Ray Allen*","allenra02","SG",34,"BOS",80,2819,15.2,0.601,0.41,0.26,2,8.8,5.5,12.3,1.2,0.7,10.6,20.2,5.1,2.9,7.9,0.135,1.5,-0.3,1.2,2.3
2010,"Tony Allen","allento01","SG",28,"BOS",54,889,14.2,0.54,0.02,0.47,7.4,12.5,10,13,3.5,1.7,17.8,19.6,0.2,1.6,1.9,0.1,-1.8,2.2,0.4,0.5
2010,"Rafer Alston","alstora01","PG",33,"TOT",52,1421,8.2,0.443,0.377,0.182,1,9.7,5.3,20.2,1.9,0.5,16.5,18.8,-1.6,1.2,-0.4,-0.013,-3.3,-0.5,-3.8,-0.6
2010,"Lou Amundson","amundlo01","PF",27,"PHO",79,1168,14.4,0.562,0.004,0.446,13.1,19.9,16.7,3.7,1,4.4,14.7,14.6,1.5,1.3,2.9,0.118,-1.5,0.4,-1.1,0.3
2010,"Chris Andersen","anderch01","PF",31,"DEN",76,1695,15.8,0.631,0.012,0.94,10.1,22.7,16.4,2.8,1.3,6.3,14.3,10.8,3.2,2.7,5.9,0.166,-0.1,1.9,1.8,1.6
2010,"David Andersen","anderda03","C",29,"HOU",63,891,12.1,0.497,0.229,0.197,6.7,20.6,13.4,8.1,0.9,1,9.1,20.2,0.4,0.9,1.3,0.07,-2,-0.6,-2.6,-0.1
2010,"Antonio Anderson","anderan02","SF",24,"OKC",1,15,-1.7,0.333,0,0,7.9,0,3.8,0,0,0,25,12,0,0,0,-0.104,-7.6,-4.8,-12.4,0
2010,"Ryan Anderson","anderry01","PF",21,"ORL",63,911,18.1,0.574,0.544,0.211,9.2,16.2,12.8,7.1,1.4,1.1,11.7,24.4,1.7,1.4,3.1,0.161,2.6,-0.3,2.3,1
2010,"Carmelo Anthony","anthoca01","SF",25,"DEN",69,2634,22.2,0.548,0.125,0.407,6.7,13.1,9.9,15.9,1.7,0.9,10.6,33.4,5.6,2.4,7.9,0.145,3.5,-1.2,2.3,2.9
2010,"Joel Anthony","anthojo01","C",27,"MIA",80,1322,10.2,0.546,0,0.579,11,11.1,11.1,1.3,0.8,6.7,18.4,8.7,1,2,3.1,0.111,-3.4,1.7,-1.7,0.1
2010,"Gilbert Arenas","arenagi01","PG",28,"WAS",32,1169,18.7,0.511,0.294,0.336,1.6,11.6,6.5,36.3,1.8,0.6,14.2,31.9,0.9,0.9,1.8,0.072,2.9,-1.2,1.7,1.1
2010,"Trevor Ariza","arizatr01","SF",24,"HOU",72,2629,13.3,0.488,0.407,0.228,3.3,14.7,8.8,16.7,2.4,1.1,12.8,21.2,0.1,3.1,3.2,0.058,-0.4,0.9,0.5,1.7
2010,"Hilton Armstrong","armsthi01","PF-C",25,"TOT",33,335,6.9,0.381,0.013,0.405,9.2,19.2,14.1,8.8,2.3,2.7,19.1,15.5,-0.5,0.4,-0.1,-0.017,-6.7,0.5,-6.1,-0.4
2010,"Carlos Arroyo","arroyca01","PG",30,"MIA",72,1585,12.3,0.529,0.067,0.24,1.9,7.7,4.8,22.2,1.2,0.3,11.5,13.9,2.2,1.5,3.7,0.113,-1.5,0.1,-1.5,0.2
2010,"Darrell Arthur","arthuda01","PF",21,"MEM",32,457,10.5,0.449,0.007,0.205,9.4,18.7,14,4.9,1.6,2.3,12.1,17.4,-0.1,0.4,0.3,0.031,-3.7,-0.4,-4.1,-0.2
2010,"Chucky Atkins","atkinch01","PG",35,"DET",40,644,8.3,0.477,0.465,0.172,0.9,4.8,2.7,21.6,1.4,0,15.9,14.4,0.2,0.1,0.2,0.017,-2.9,-1.4,-4.3,-0.4
2010,"D.J. Augustin","augusdj01","PG",22,"CHA",80,1472,11.2,0.516,0.409,0.301,0.9,6.9,4,21.7,1.6,0.3,13.1,17.9,1.1,1.7,2.8,0.092,-1.5,0.3,-1.1,0.3
2010,"Jeff Ayres","pendeje02","C",22,"POR",39,405,12.1,0.705,0,0.308,7.6,22.5,15,0.4,0.9,3.2,14,10.1,0.8,0.6,1.3,0.156,-3.4,0.4,-3,-0.1
2010,"Kelenna Azubuike","azubuke01","SF",26,"GSW",9,231,19.8,0.623,0.307,0.318,5.7,14.2,9.9,6.8,1,2.8,6.5,19.9,0.6,0.1,0.7,0.148,3.3,-1.1,2.1,0.2
2010,"Renaldo Balkman","balkmre01","SF",25,"DEN",13,91,6.6,0.339,0.389,0.333,5.1,23.9,14.6,10.6,4.5,1.7,22.5,13,-0.2,0.2,0,-0.001,-5.8,3.3,-2.4,0
2010,"Marcus Banks","banksma01","PG",28,"TOR",22,244,15.3,0.635,0.329,0.397,1.5,9.4,5.6,16.4,2.5,0.6,18.9,19.8,0.4,0.1,0.5,0.095,-0.4,0.1,-0.3,0.1
2010,"Leandro Barbosa","barbole01","PG",27,"PHO",44,786,14,0.526,0.373,0.2,1.7,7.9,5,12.5,1.5,1.1,10.4,24.9,0.7,0.4,1.1,0.065,-0.8,-1.3,-2.1,0
2010,"J.J. Barea","bareajo01","PG",25,"DAL",78,1546,12.8,0.526,0.298,0.171,1.3,9.5,5.4,26.1,1.2,0.3,15.3,19.9,1,1.2,2.2,0.069,-0.6,-0.7,-1.3,0.3
2010,"Andrea Bargnani","bargnan01","PF",24,"TOR",80,2799,15.5,0.552,0.284,0.205,4.6,15.9,10.4,5.4,0.5,3,8.8,22.3,3.3,0.9,4.2,0.072,0.9,-1.7,-0.8,0.9
2010,"Matt Barnes","barnema02","SF",29,"ORL",81,2097,13.6,0.576,0.372,0.262,6.1,18,12.3,10.1,1.5,1.1,15.3,16.2,2.5,3.4,5.9,0.135,-0.1,1.3,1.3,1.7
2010,"Earl Barron","barroea01","C",28,"NYK",7,232,14.7,0.508,0,0.426,14.9,22.9,18.9,5.2,0.9,1.3,12,17.9,0.3,0.2,0.4,0.091,-1.5,-2.9,-4.5,-0.1
2010,"Brandon Bass","bassbr01","PF",24,"ORL",50,648,16.5,0.556,0,0.27,10,12.6,11.3,5.1,1,3.1,10.6,20.9,1,1,2,0.147,-0.7,0.1,-0.6,0.2
2010,"Tony Battie","battito01","C",33,"NJN",15,134,6.1,0.405,0.1,0.25,3.3,17.1,9.9,3.7,1.6,1.1,6.3,16.2,-0.1,0.1,0,-0.014,-6.2,-1.8,-8,-0.2
2010,"Shane Battier","battish01","SG",31,"HOU",67,2168,11.1,0.541,0.624,0.237,3.8,13.1,8.2,10.9,1.2,2.6,11.5,11.4,2.2,2.1,4.3,0.095,0.1,1.4,1.5,1.9
2010,"Nicolas Batum","batumni01","SF",21,"POR",37,918,17.3,0.646,0.493,0.19,4.3,14.8,9.5,8,1.4,2.2,8.5,16.4,2.4,1.1,3.5,0.181,2.8,1.1,3.9,1.4
2010,"Jerryd Bayless","bayleje01","SG",21,"POR",74,1304,14.3,0.534,0.19,0.501,1.7,9.8,5.7,22.1,1.1,0.3,13.8,24.9,1.7,1,2.7,0.098,-0.7,-1,-1.7,0.1
